aegis_path,subsystem,phase,status,evidence,notes
aegis/tools/devtools.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/__init__.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/base.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/daytona.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/docker.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/local.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/modal.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/singularity.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/environments/ssh.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/extra_builtin.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/file_safety.py,tools,phase-11-security,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,File sensitivity and read-denial checks feed policy-simulate workspace/profile decisions.
aegis/tools/file_state.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/fuzzy.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/kanban_tool.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/lsp.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/permissions.py,tools,phase-11-security,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Permission dry-run decisions feed the tool and shell policy simulator.
aegis/tools/process.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/process_registry.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/recall.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/registry.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Added schema-enforced registry mode and explicit duplicate/invalid-schema rejection records; default registry uses strict enforcement.
aegis/tools/repomap_tool.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/schema_validation.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/skill_manage.py,tools,phase-9-memory-skills,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Skill frontmatter splitting and safety checks feed the dashboard quality report.
aegis/tools/state.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/ui_verify.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tools/voice.py,tools,phase-3-tools,complete,Tool registry/schema/provenance parity verified by tests/test_tool_schema_validation.py plus full scripts/verify_all.sh gate.,Final parity coverage row closed after phase implementation and verification gate.
aegis/tracing.py,runtime-other,phase-2-trace,complete,Shared runtime/dashboard/session/security/background surfaces verified by Python 1568 passed and compileall in scripts/verify_all.sh.,Final parity coverage row closed after phase implementation and verification gate.
aegis/trajectory.py,runtime-other,phase-2-trace,complete,Shared runtime/dashboard/session/security/background surfaces verified by Python 1568 passed and compileall in scripts/verify_all.sh.,Final parity coverage row closed after phase implementation and verification gate.
aegis/types.py,runtime-other,phase-triage,complete,Shared runtime/dashboard/session/security/background surfaces verified by Python 1568 passed and compileall in scripts/verify_all.sh.,Final parity coverage row closed after phase implementation and verification gate.
aegis/usage_log.py,runtime-other,phase-triage,complete,Shared runtime/dashboard/session/security/background surfaces verified by Python 1568 passed and compileall in scripts/verify_all.sh.,Final parity coverage row closed after phase implementation and verification gate.
aegis/util.py,runtime-other,phase-triage,complete,Shared runtime/dashboard/session/security/background surfaces verified by Python 1568 passed and compileall in scripts/verify_all.sh.,Final parity coverage row closed after phase implementation and verification gate.
aegis/webhook.py,runtime-other,phase-7-gateway,complete,Shared runtime/dashboard/session/security/background surfaces verified by Python 1568 passed and compileall in scripts/verify_all.sh.,Final parity coverage row closed after phase implementation and verification gate.
assets/banner.svg,repo-root,phase-13-release,complete,"Repo-root release/install/config assets verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
